alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1750602778.3647,elite,100.47773421176,1742512721.8157,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417418,1752833247.719,80,http,http://170.114.45.40:80,false,107.12051391602,12246,3078,79.913860610807,170.114.45.40
true,1750571257.6103,elite,98.813481561838,1743085646.7645,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752386129,1752833247.5604,80,http,http://170.114.46.146:80,false,21.03328704834,12222,1096,91.770536116534,170.114.46.146
true,1750603447.1542,elite,100.85073040192,1742528233.3608,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418281,1752833247.4938,80,http,http://170.114.45.207:80,false,24.526834487915,12452,3024,80.460067200827,170.114.45.207
true,1750508932.322,elite,100.70640750484,1720455296.5627,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752323611,1752833247.4617,80,http,http://185.238.228.18:80,false,43.751239776611,12806,4749,72.947878097408,185.238.228.18
true,1750600671.8819,elite,101.38967525365,1742441779.7867,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752415660,1752833247.4529,80,http,http://170.114.45.216:80,false,70.235967636108,12294,3266,79.01028277635,170.114.45.216
true,1750602607.3343,elite,99.852576538251,1742428155.3142,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752417448,1752833247.4191,80,http,http://45.67.215.0:80,false,54.754734039307,12309,3257,79.076191699859,45.67.215.0
true,1750600845.8758,elite,100.56099762579,1742460956.4247,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415986,1752833247.2964,80,http,http://216.205.52.104:80,false,63.069343566895,12380,3238,79.267511845307,216.205.52.104
true,1750598916.5293,elite,99.423250440524,1742354909.3435,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752413920,1752833247.2692,80,http,http://216.205.52.45:80,false,46.326637268066,12494,3275,79.231403386391,216.205.52.45
true,1750602853.6085,elite,100.51301929602,1742395076.3702,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417730,1752833246.924,80,http,http://170.114.45.57:80,false,68.27449798584,12275,3279,78.918606146329,170.114.45.57
true,1750520767.977,elite,97.405378604648,1742828928.4857,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752335624,1752833246.8844,80,http,http://45.67.215.64:80,false,43.595790863037,12644,761,94.323013800821,45.67.215.64
true,1752833215.3609,transparent,6677.7956026537,1752073026.3647,"AS136969 KK Networks (Pvt) Ltd.",KKNETWROK-AS-AP,Lahore,Asia,AS,Pakistan,PK,,false,"KK Networks (Pvt) Ltd.",31.5826,74.3276,false,KKNetworks,false,Punjab,success,Asia/Karachi,54000,1752677999,1752833246.8831,8080,http,http://103.125.177.6:8080,false,11424.05796051,514,4201,10.901378579003,103.125.177.6
true,1750601145.7123,elite,98.973097342201,1742338472.2161,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752415806,1752833246.7314,80,http,http://170.114.45.134:80,false,44.289827346802,12571,3310,79.157483785656,170.114.45.134
true,1751958455.8666,elite,99.852742479102,1742429735.6554,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752368952,1752833246.64,80,http,http://45.8.211.142:80,false,31.759262084961,12448,890,93.327335432599,45.8.211.142
true,1750602529.6102,elite,100.83604934096,1742423607.3929,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417155,1752833246.4626,80,http,http://185.221.160.154:80,false,181.90479278564,12266,3231,79.1508033813,185.221.160.154
true,1752327237.4153,elite,93.173009451481,1752327237.4153,"AS3356 Level 3 Parent, LLC",LEVEL3,"Johor Bahru",Asia,AS,Malaysia,MY,,false,"Cloudflare, Inc.",1.47986,103.764,false,"Level 3",false,Johor,success,Asia/Kuala_Lumpur,80500,1752327237,1752833246.4205,80,http,http://8.35.211.17:80,false,90.822219848633,3362,0,100,8.35.211.17
true,1750507773.9732,elite,97.806816573183,1720502345.477,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752322737,1752833246.3259,80,http,http://141.101.120.174:80,false,112.99872398376,12808,4319,74.782507152449,141.101.120.174
true,1751958577.1005,elite,101.15581979333,1742546729.3315,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752376814,1752833245.9783,80,http,http://170.114.45.234:80,false,46.629905700684,12263,593,95.387367766024,170.114.45.234
true,1750553285.2843,elite,103.05932010661,1742485323.0149,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752368122,1752833245.9517,80,http,http://216.205.52.194:80,false,22.355079650879,12366,801,93.916609706083,216.205.52.194
true,1750507510.4733,elite,96.335502861132,1720478797.7024,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752507208,1752833245.8127,80,http,http://185.238.228.118:80,false,35.662412643433,13262,5638,70.169312169312,185.238.228.118
true,1750621605.8413,elite,99.892931576497,1750621605.8413,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752436385,1752833245.6031,80,http,http://185.221.160.46:80,false,44.453620910645,12228,0,100,185.221.160.46
true,1750600803.381,elite,100.23552009762,1742364555.7682,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752415458,1752833245.5602,80,http,http://45.67.215.165:80,false,68.184852600098,12690,3347,79.129513001185,45.67.215.165
true,1751960992.9528,elite,99.472336420735,1742427139.9741,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752418286,1752833245.4544,80,http,http://89.116.250.164:80,false,96.952199935913,12579,3273,79.352763058289,89.116.250.164
true,1752833038.2379,elite,8147.2435499625,1711219008.6426,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Chengde,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.9515,117.963,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,067000,1752264547,1752833245.4347,443,socks5,socks5://117.74.65.207:443,true,6707.0698738098,1062348,54334810,1.9176940448822,117.74.65.207
true,1751056175.5086,elite,101.21221716754,1742476844.4463,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752384236,1752833245.4312,80,http,http://170.114.46.29:80,false,82.324028015137,12222,819,93.719806763285,170.114.46.29
true,1752833245.3625,elite,3494.0065227754,1718971748.8011,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Chengde,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.9515,117.963,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,067000,1752234271,1752833245.3625,80,socks4,socks4://117.74.65.207:80,true,3600.5566120148,318588,133313,70.49951206127,117.74.65.207
true,1750560116.381,elite,100.88025084774,1742458833.962,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752374878,1752833245.3602,80,http,http://170.114.45.206:80,false,25.957345962524,12288,858,93.473299863076,170.114.45.206
true,1750508349.8539,elite,97.543598223285,1742744028.575,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752323190,1752833245.3443,80,http,http://89.116.250.194:80,false,46.207904815674,13208,3197,80.512039012496,89.116.250.194
true,1751958679.9554,elite,99.697434727243,1742335462.635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752384099,1752833245.2923,80,http,http://102.177.176.225:80,false,17.100811004639,12197,893,93.177998472116,102.177.176.225
true,1750552079.3773,elite,99.240926100476,1743412870.7993,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752367034,1752833245.1501,80,http,http://89.116.250.26:80,false,64.284086227417,12625,1078,92.133109538057,89.116.250.26
true,1750609658.3515,elite,100.56650520571,1742425698.9631,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752424629,1752833244.8933,80,http,http://170.114.45.14:80,false,38.229942321777,12225,3943,75.61232063335,170.114.45.14
true,1752178533.7434,elite,101.2607265871,1742334628.7782,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752417548,1752833244.8336,80,http,http://103.160.204.136:80,false,172.11055755615,12289,3267,78.998457186938,103.160.204.136
true,1750603545.7206,elite,101.16870027667,1722153478.0854,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752418371,1752833244.7125,80,http,http://108.162.193.70:80,false,81.235647201538,12741,3412,78.876988794651,108.162.193.70
true,1750565224.1504,elite,100.88621857236,1742333879.4211,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752379900,1752833244.6154,80,http,http://103.160.204.109:80,false,46.849250793457,12244,887,93.244992765212,103.160.204.109
true,1750564805.5959,elite,99.771261896893,1745124658.5559,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752379472,1752833244.5337,80,http,http://108.162.192.185:80,false,20.766735076904,12592,139,98.908176891053,108.162.192.185
true,1750609839.7821,elite,100.78116061359,1742481853.9934,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752424719,1752833244.5259,80,http,http://45.8.211.226:80,false,34.615755081177,12470,3208,79.538206403878,45.8.211.226
true,1750508331.9215,elite,97.697577415848,1720503134.9568,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752323120,1752833244.5248,80,http,http://141.101.120.60:80,false,98.791599273682,12738,1947,86.741573033708,141.101.120.60
true,1750603357.99,elite,100.65661124683,1742449315.7369,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417878,1752833244.4686,80,http,http://185.221.160.217:80,false,36.072492599487,12518,3235,79.464229035739,185.221.160.217
true,1750509945.6666,elite,97.923504113212,1720454040.6766,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752324611,1752833244.4386,80,http,http://141.101.120.190:80,false,158.75172615051,12691,2396,84.118777755684,141.101.120.190
true,1751958740.7728,elite,99.881665092025,1742469059.6855,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752424528,1752833244.3971,80,http,http://216.24.57.118:80,false,55.238008499146,12267,3854,76.093294460641,216.24.57.118
true,1750609389.2626,elite,99.472445846651,1742509919.6495,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752424170,1752833244.2529,80,http,http://185.221.160.178:80,false,345.4282283783,12520,3077,80.271847150093,185.221.160.178
true,1751961077.5682,elite,100.06390390023,1742718068.4018,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418241,1752833244.0923,80,http,http://170.114.46.139:80,false,15.405893325806,12367,3167,79.612462984421,170.114.46.139
true,1750603540.0216,elite,100.67509844144,1721624006.1476,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752418354,1752833244.0496,80,http,http://108.162.192.156:80,false,35.915374755859,12947,3871,76.98299441075,108.162.192.156
true,1751960927.8821,elite,102.63583592061,1742694517.9553,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752418467,1752833243.9547,80,http,http://45.67.215.142:80,false,32.430171966553,12435,3161,79.731982559631,45.67.215.142
true,1751958662.5374,elite,100.8965173769,1742440980.1825,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752424857,1752833243.8361,80,http,http://170.114.46.174:80,false,67.990303039551,12163,3861,75.904892661008,170.114.46.174
true,1751958499.3239,elite,98.6713002961,1745123238.6089,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752417901,1752833243.7751,80,http,http://108.162.195.131:80,false,39.808988571167,12841,2558,83.388531722839,108.162.195.131
true,1750519584.6577,elite,96.731005625566,1742808149.7269,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752334768,1752833243.7347,80,http,http://185.221.160.169:80,false,25.281429290771,12622,783,94.158895934353,185.221.160.169
true,1750609687.4439,elite,101.69937747693,1742413700.3855,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752424407,1752833243.7332,80,http,http://45.8.211.186:80,false,53.447246551514,12350,3281,79.009660290448,45.8.211.186
